GSP,GSP_ID,run,question,answer_3class,yes_prob,pred_bin,human
15_Fillmore_DraftGSP,15,5,47,Somewhat,0.25,No,No
15_Fillmore_DraftGSP,15,5,48,Somewhat,0.25,No,No
15_Fillmore_DraftGSP,15,5,49,No,0.15000000000000002,No,No
15_Fillmore_DraftGSP,15,5,50,Somewhat,0.25,No,No
15_Fillmore_DraftGSP,15,5,51,Somewhat,0.25,No,Somewhat
15_Fillmore_DraftGSP,15,5,52,Somewhat,0.25,No,Somewhat
15_Fillmore_DraftGSP,15,5,53,Yes,1.0,Yes,Yes
15_Fillmore_DraftGSP,15,5,54,Yes,1.0,Yes,Somewhat
15_Fillmore_DraftGSP,15,5,55,Somewhat,0.25,No,No
15_Fillmore_DraftGSP,15,5,56,Somewhat,0.25,No,Somewhat
15_Fillmore_DraftGSP,15,5,57,Yes,1.0,Yes,Somewhat
15_Fillmore_DraftGSP,15,5,58,Somewhat,0.25,No,No
15_Fillmore_DraftGSP,15,5,59,Somewhat,0.25,No,Somewhat
15_Fillmore_DraftGSP,15,5,60,Somewhat,0.25,No,No
15_Fillmore_DraftGSP,15,5,61,No,0.15000000000000002,No,No
15_Fillmore_DraftGSP,15,5,62,Somewhat,0.25,No,No
15_Fillmore_DraftGSP,15,5,63,Somewhat,0.25,No,No
15_Fillmore_DraftGSP,15,5,64,Somewhat,0.25,No,Somewhat
15_Fillmore_DraftGSP,15,5,65,Somewhat,0.25,No,No
15_Fillmore_DraftGSP,15,5,66,No,0.15000000000000002,No,No
15_Fillmore_DraftGSP,15,5,67,Yes,1.0,Yes,Yes
15_Fillmore_DraftGSP,15,5,68,Somewhat,0.25,No,Somewhat
15_Fillmore_DraftGSP,15,5,70,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,1,1,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,1,3,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,4,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,1,5,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,1,6,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,1,7,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,14,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,1,17,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,18,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,1,22,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,24,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,1,25,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,28,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,1,29,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,1,30,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,31,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,1,32,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,33,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,34,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,1,36,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,37,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,1,40,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,1,41,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,1,42,Yes,1.0,Yes,No
30_SonomaValley_DraftGSP,30,1,43,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,1,44,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,1,45,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,1,46,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,1,47,Yes,1.0,Yes,No
30_SonomaValley_DraftGSP,30,1,48,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,1,49,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,1,50,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,1,51,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,1,52,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,1,53,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,54,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,55,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,1,56,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,1,57,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,58,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,1,59,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,1,60,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,1,61,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,1,62,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,1,63,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,64,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,65,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,66,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,1,67,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,1,68,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,1,70,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,2,1,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,2,3,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,4,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,2,5,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,2,6,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,2,7,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,14,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,2,17,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,18,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,2,22,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,24,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,2,25,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,28,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,2,29,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,2,30,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,31,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,2,32,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,33,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,34,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,2,36,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,37,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,2,40,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,2,41,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,2,42,Yes,1.0,Yes,No
30_SonomaValley_DraftGSP,30,2,43,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,2,44,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,2,45,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,2,46,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,2,47,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,2,48,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,2,49,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,2,50,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,2,51,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,2,52,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,2,53,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,54,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,55,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,56,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,2,57,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,58,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,2,59,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,2,60,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,2,61,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,2,62,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,2,63,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,64,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,65,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,66,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,2,67,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,2,68,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,2,70,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,3,1,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,3,3,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,4,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,3,5,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,3,6,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,7,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,14,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,3,17,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,18,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,3,22,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,24,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,3,25,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,28,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,3,29,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,3,30,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,31,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,3,32,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,33,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,34,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,3,36,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,37,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,3,40,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,3,41,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,3,42,Yes,1.0,Yes,No
30_SonomaValley_DraftGSP,30,3,43,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,3,44,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,3,45,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,3,46,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,3,47,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,3,48,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,3,49,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,3,50,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,3,51,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,3,52,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,3,53,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,54,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,55,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,56,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,3,57,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,3,58,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,3,59,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,3,60,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,3,61,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,3,62,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,3,63,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,64,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,65,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,66,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,3,67,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,3,68,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,3,70,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,4,1,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,4,3,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,4,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,4,5,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,4,6,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,4,7,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,14,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,4,17,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,18,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,4,22,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,24,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,4,25,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,28,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,4,29,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,4,30,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,31,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,4,32,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,33,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,34,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,4,36,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,37,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,4,40,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,4,41,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,4,42,Yes,1.0,Yes,No
30_SonomaValley_DraftGSP,30,4,43,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,4,44,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,4,45,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,4,46,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,4,47,Yes,1.0,Yes,No
30_SonomaValley_DraftGSP,30,4,48,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,4,49,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,4,50,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,4,51,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,4,52,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,4,53,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,54,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,55,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,4,56,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,4,57,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,58,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,4,59,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,4,60,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,4,61,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,4,62,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,4,63,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,64,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,65,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,66,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,4,67,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,4,68,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,4,70,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,5,1,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,5,3,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,4,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,5,5,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,5,6,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,5,7,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,14,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,5,17,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,18,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,5,22,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,24,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,5,25,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,28,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,5,29,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,5,30,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,31,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,5,32,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,33,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,34,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,5,36,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,37,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,5,40,No,0.15000000000000002,No,Somewhat
30_SonomaValley_DraftGSP,30,5,41,Yes,1.0,Yes,Somewhat
30_SonomaValley_DraftGSP,30,5,42,Yes,1.0,Yes,No
30_SonomaValley_DraftGSP,30,5,43,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,5,44,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,5,45,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,5,46,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,5,47,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,5,48,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,5,49,No,0.15000000000000002,No,Not Applicable
30_SonomaValley_DraftGSP,30,5,50,Somewhat,0.25,No,No
30_SonomaValley_DraftGSP,30,5,51,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,5,52,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,5,53,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,54,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,55,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,5,56,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,5,57,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,58,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,5,59,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,5,60,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,5,61,No,0.15000000000000002,No,No
30_SonomaValley_DraftGSP,30,5,62,Somewhat,0.25,No,Somewhat
30_SonomaValley_DraftGSP,30,5,63,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,64,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,65,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,66,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,5,67,Yes,1.0,Yes,Yes
30_SonomaValley_DraftGSP,30,5,68,Somewhat,0.25,No,Yes
30_SonomaValley_DraftGSP,30,5,70,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,1,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,1,3,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,4,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,1,5,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,6,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,7,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,1,14,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,17,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,1,18,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,1,22,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,24,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,1,25,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,1,28,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,29,No,0.15000000000000002,No,Not Applicable
50_SanLuisObispoValley_DraftGSP,50,1,30,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,1,31,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,32,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,1,33,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,1,34,No,0.15000000000000002,No,Yes
50_SanLuisObispoValley_DraftGSP,50,1,36,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,37,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,40,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,41,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,42,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,1,43,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,1,44,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,45,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,46,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,47,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,1,48,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,49,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,50,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,1,51,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,52,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,1,53,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,1,54,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,55,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,1,56,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,57,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,1,58,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,59,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,60,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,61,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,62,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,1,63,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,64,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,65,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,1,66,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,67,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,1,68,Somewhat,0.25,No,No
50_SanLuisObispoValley_DraftGSP,50,1,70,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,1,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,2,3,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,4,Somewhat,0.25,No,Yes
50_SanLuisObispoValley_DraftGSP,50,2,5,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,6,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,7,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,2,14,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,17,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,2,18,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,2,22,Somewhat,0.25,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,24,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,2,25,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,28,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,29,No,0.15000000000000002,No,Not Applicable
50_SanLuisObispoValley_DraftGSP,50,2,30,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,2,31,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,32,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,2,33,Yes,1.0,Yes,Yes
50_SanLuisObispoValley_DraftGSP,50,2,34,No,0.15000000000000002,No,Yes
50_SanLuisObispoValley_DraftGSP,50,2,36,No,0.15000000000000002,No,No
50_SanLuisObispoValley_DraftGSP,50,2,37,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,40,No,0.15000000000000002,No,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,41,Yes,1.0,Yes,Somewhat
50_SanLuisObispoValley_DraftGSP,50,2,42,Yes,1.0,Yes,No
50_SanLuisObispoValley_DraftGSP,50,2,43,Somewhat,0.25,No,Yes
